state_id,env_step,condition,action_rmse,action_first10_rmse,prefix_embedding_rmse,vlm_last_layer_rmse,action_expert_last_layer_rmse,action_to_vlm_gain,action_expert_to_vlm_gain,velocity_mean_rmse,kv_key_norm_rmse,action_head_input_rmse,active_head_output_rmse,padding_head_output_rmse,active_row_energy_fraction,padding_row_energy_fraction,full_output_row_energy_fraction
libero_goal_task03_ep000_seed0_step0050,50,paraphrase,0.3330953733640096,0.3448667076637634,1.023744821548462,0.03585154563188553,0.4247830006069502,9.29096270448553,11.848387374104119,0.18774021150258347,3.0087459568345247,0.42514865923562645,0.6198455150161994,0.07731666122197954,0.027211549159964245,0.002596017552354452,0.02983901235727143
libero_goal_task03_ep000_seed0_step0050,50,alternate_goal,0.8593243163751417,0.5573651464344527,1.068056344985962,0.033244840800762177,0.8695209018180085,25.848351072730683,26.15506288717357,0.4324410721637929,1.7280450575042436,0.8677119226183219,1.2678625698153403,0.07336356360948307,0.03186040942166679,0.0005588567211373108,0.03247744638466671
libero_goal_task03_ep000_seed0_step0050,50,main_mean,0.2868577143916009,0.3069639627342844,166.822021484375,0.13358083367347717,0.3830575689632239,2.1474466546060884,2.8676087611458065,0.15977606992326004,1.770682491139368,0.38221617609072245,0.6378498259001636,0.060698555402421694,0.03472112777654958,0.0019907613434136475,0.036783655631418805
libero_goal_task03_ep000_seed0_step0050,50,wrist_mean,0.2953993618189261,0.26491912018823893,154.82763671875,0.12777166068553925,0.37178541563005696,2.311931771364684,2.909764290730036,0.16793478249667104,1.6901998216686014,0.37217760121452587,0.6334533048894441,0.05131161815941097,0.037469729862487804,0.0014846955832704689,0.038995021111708654
