state_id,condition,layer,denoising_index,timestep,action_expert_rmse,velocity_rmse
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,0,1.0,0.11907938816509182,0.5984310967794727
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,1,0.8999999761581421,0.12843944526858875,0.6066161665531318
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,2,0.800000011920929,0.15498053731497746,0.6213038257163661
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,3,0.699999988079071,0.19779385614767145,0.6382493837888462
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,4,0.6000000238418579,0.2574949100233319,0.6596580842471577
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,5,0.5,0.33478869965741226,0.686831790626737
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,6,0.4000000059604645,0.42883466449725416,0.7194792821825392
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,7,0.30000001192092896,0.5393433960708807,0.7585147274401992
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,8,0.20000000298023224,0.6687066847413081,0.804515748082787
libero_goal_task03_ep000_seed0_step0100,alternate_goal,3,9,0.10000000149011612,0.8264031200586879,0.8542585835681559
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,0,1.0,0.3131914462930646,0.5984310967794727
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,1,0.8999999761581421,0.3221214175958866,0.6066161665531318
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,2,0.800000011920929,0.34374510577549283,0.6213038257163661
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,3,0.699999988079071,0.3776793759971212,0.6382493837888462
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,4,0.6000000238418579,0.43072908149430056,0.6596580842471577
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,5,0.5,0.5056088303043899,0.686831790626737
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,6,0.4000000059604645,0.6027373009228272,0.7194792821825392
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,7,0.30000001192092896,0.7200404669158411,0.7585147274401992
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,8,0.20000000298023224,0.8502807797967898,0.804515748082787
libero_goal_task03_ep000_seed0_step0100,alternate_goal,7,9,0.10000000149011612,0.9890481250760129,0.8542585835681559
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,0,1.0,0.557612354805904,0.5984310967794727
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,1,0.8999999761581421,0.5706945057636524,0.6066161665531318
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,2,0.800000011920929,0.5935315738122237,0.6213038257163661
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,3,0.699999988079071,0.623165146450678,0.6382493837888462
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,4,0.6000000238418579,0.6652170662373565,0.6596580842471577
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,5,0.5,0.7216050144459837,0.686831790626737
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,6,0.4000000059604645,0.7932162576885429,0.7194792821825392
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,7,0.30000001192092896,0.8789225664028878,0.7585147274401992
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,8,0.20000000298023224,0.9734510440914066,0.804515748082787
libero_goal_task03_ep000_seed0_step0100,alternate_goal,11,9,0.10000000149011612,1.0707530025882708,0.8542585835681559
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,0,1.0,0.6091561121797631,0.5984310967794727
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,1,0.8999999761581421,0.6291190819090996,0.6066161665531318
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,2,0.800000011920929,0.657087316366565,0.6213038257163661
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,3,0.699999988079071,0.6897304179482272,0.6382493837888462
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,4,0.6000000238418579,0.7308599411947483,0.6596580842471577
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,5,0.5,0.7810745617977254,0.686831790626737
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,6,0.4000000059604645,0.8402005258046157,0.7194792821825392
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,7,0.30000001192092896,0.9102963608674041,0.7585147274401992
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,8,0.20000000298023224,0.9881644504634977,0.804515748082787
libero_goal_task03_ep000_seed0_step0100,alternate_goal,15,9,0.10000000149011612,1.0657346089589446,0.8542585835681559
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,0,1.0,0.08240512008587204,0.4163986289548676
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,1,0.8999999761581421,0.08854677971600776,0.4245861849973341
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,2,0.800000011920929,0.10736695466730417,0.4417435884165044
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,3,0.699999988079071,0.13818322453793166,0.46374880767347754
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,4,0.6000000238418579,0.18208186484634914,0.5076654302576266
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,5,0.5,0.24164532464241748,0.5638265387343339
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,6,0.4000000059604645,0.31873924019147176,0.6504356921755327
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,7,0.30000001192092896,0.41819190058508215,0.760830839820956
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,8,0.20000000298023224,0.5459700786114883,0.8808845210429362
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,3,9,0.10000000149011612,0.7139776938505746,0.9913905333985492
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,0,1.0,0.24788844392617024,0.4163986289548676
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,1,0.8999999761581421,0.2567738374475459,0.4245861849973341
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,2,0.800000011920929,0.2740134751183329,0.4417435884165044
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,3,0.699999988079071,0.29896737178414357,0.46374880767347754
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,4,0.6000000238418579,0.3382276292851362,0.5076654302576266
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,5,0.5,0.3957463095336336,0.5638265387343339
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,6,0.4000000059604645,0.4768203202499707,0.6504356921755327
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,7,0.30000001192092896,0.5865003490571604,0.760830839820956
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,8,0.20000000298023224,0.7231024546048528,0.8808845210429362
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,7,9,0.10000000149011612,0.8829850686136972,0.9913905333985492
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,0,1.0,0.4288688814241369,0.4163986289548676
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,1,0.8999999761581421,0.44160972307926655,0.4245861849973341
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,2,0.800000011920929,0.4613762254456217,0.4417435884165044
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,3,0.699999988079071,0.48589876723544384,0.46374880767347754
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,4,0.6000000238418579,0.5224130930529197,0.5076654302576266
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,5,0.5,0.572943628852913,0.5638265387343339
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,6,0.4000000059604645,0.6436097765896844,0.6504356921755327
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,7,0.30000001192092896,0.7376539953367078,0.760830839820956
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,8,0.20000000298023224,0.8517167239649817,0.8808845210429362
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,11,9,0.10000000149011612,0.9799060584347901,0.9913905333985492
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,0,1.0,0.45791665541750315,0.4163986289548676
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,1,0.8999999761581421,0.47622017769630365,0.4245861849973341
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,2,0.800000011920929,0.5011257022357,0.4417435884165044
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,3,0.699999988079071,0.5309013958396589,0.46374880767347754
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,4,0.6000000238418579,0.5738920962507703,0.5076654302576266
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,5,0.5,0.6275348297634923,0.5638265387343339
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,6,0.4000000059604645,0.6988179714227465,0.6504356921755327
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,7,0.30000001192092896,0.787309030871679,0.760830839820956
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,8,0.20000000298023224,0.8862963303552716,0.8808845210429362
libero_goal_task03_ep000_seed0_step0100,contradictory_alternate_goal,15,9,0.10000000149011612,0.9850294980343778,0.9913905333985492
libero_goal_task03_ep000_seed0_step0100,main_mean,3,0,1.0,0.11076264894873386,0.20316473925556466
libero_goal_task03_ep000_seed0_step0100,main_mean,3,1,0.8999999761581421,0.11288366739567221,0.20146077162801282
libero_goal_task03_ep000_seed0_step0100,main_mean,3,2,0.800000011920929,0.12026193203585316,0.20138144279125073
libero_goal_task03_ep000_seed0_step0100,main_mean,3,3,0.699999988079071,0.13041211068497072,0.20027909382389628
libero_goal_task03_ep000_seed0_step0100,main_mean,3,4,0.6000000238418579,0.144482325456065,0.20159772088498598
libero_goal_task03_ep000_seed0_step0100,main_mean,3,5,0.5,0.16353727809306318,0.21083612988750566
libero_goal_task03_ep000_seed0_step0100,main_mean,3,6,0.4000000059604645,0.1880529827278515,0.24075857640533854
libero_goal_task03_ep000_seed0_step0100,main_mean,3,7,0.30000001192092896,0.2214578371474924,0.2984738230366694
libero_goal_task03_ep000_seed0_step0100,main_mean,3,8,0.20000000298023224,0.2707738851733688,0.3979921015812836
libero_goal_task03_ep000_seed0_step0100,main_mean,3,9,0.10000000149011612,0.358228640218906,0.5517189797677915
libero_goal_task03_ep000_seed0_step0100,main_mean,7,0,1.0,0.22505589079862756,0.20316473925556466
libero_goal_task03_ep000_seed0_step0100,main_mean,7,1,0.8999999761581421,0.22827242647648344,0.20146077162801282
libero_goal_task03_ep000_seed0_step0100,main_mean,7,2,0.800000011920929,0.2363469391899992,0.20138144279125073
libero_goal_task03_ep000_seed0_step0100,main_mean,7,3,0.699999988079071,0.24530495784991507,0.20027909382389628
libero_goal_task03_ep000_seed0_step0100,main_mean,7,4,0.6000000238418579,0.257575645891615,0.20159772088498598
libero_goal_task03_ep000_seed0_step0100,main_mean,7,5,0.5,0.2738726504391085,0.21083612988750566
libero_goal_task03_ep000_seed0_step0100,main_mean,7,6,0.4000000059604645,0.2953526995928816,0.24075857640533854
libero_goal_task03_ep000_seed0_step0100,main_mean,7,7,0.30000001192092896,0.32765603991105885,0.2984738230366694
libero_goal_task03_ep000_seed0_step0100,main_mean,7,8,0.20000000298023224,0.37785807512823927,0.3979921015812836
libero_goal_task03_ep000_seed0_step0100,main_mean,7,9,0.10000000149011612,0.4622351495810203,0.5517189797677915
libero_goal_task03_ep000_seed0_step0100,main_mean,11,0,1.0,0.3042762518627345,0.20316473925556466
libero_goal_task03_ep000_seed0_step0100,main_mean,11,1,0.8999999761581421,0.3093791853310284,0.20146077162801282
libero_goal_task03_ep000_seed0_step0100,main_mean,11,2,0.800000011920929,0.31905584465094766,0.20138144279125073
libero_goal_task03_ep000_seed0_step0100,main_mean,11,3,0.699999988079071,0.329376309796012,0.20027909382389628
libero_goal_task03_ep000_seed0_step0100,main_mean,11,4,0.6000000238418579,0.3430082588013996,0.20159772088498598
libero_goal_task03_ep000_seed0_step0100,main_mean,11,5,0.5,0.3603610233956216,0.21083612988750566
libero_goal_task03_ep000_seed0_step0100,main_mean,11,6,0.4000000059604645,0.38512915391527,0.24075857640533854
libero_goal_task03_ep000_seed0_step0100,main_mean,11,7,0.30000001192092896,0.4219801207834317,0.2984738230366694
libero_goal_task03_ep000_seed0_step0100,main_mean,11,8,0.20000000298023224,0.4763803126255201,0.3979921015812836
libero_goal_task03_ep000_seed0_step0100,main_mean,11,9,0.10000000149011612,0.5508555440277968,0.5517189797677915
libero_goal_task03_ep000_seed0_step0100,main_mean,15,0,1.0,0.2741722596979725,0.20316473925556466
libero_goal_task03_ep000_seed0_step0100,main_mean,15,1,0.8999999761581421,0.28141294763610414,0.20146077162801282
libero_goal_task03_ep000_seed0_step0100,main_mean,15,2,0.800000011920929,0.2930426792902347,0.20138144279125073
libero_goal_task03_ep000_seed0_step0100,main_mean,15,3,0.699999988079071,0.30610004068062546,0.20027909382389628
libero_goal_task03_ep000_seed0_step0100,main_mean,15,4,0.6000000238418579,0.3234403858618197,0.20159772088498598
libero_goal_task03_ep000_seed0_step0100,main_mean,15,5,0.5,0.34618874158782775,0.21083612988750566
libero_goal_task03_ep000_seed0_step0100,main_mean,15,6,0.4000000059604645,0.3796299346735782,0.24075857640533854
libero_goal_task03_ep000_seed0_step0100,main_mean,15,7,0.30000001192092896,0.42688985312937316,0.2984738230366694
libero_goal_task03_ep000_seed0_step0100,main_mean,15,8,0.20000000298023224,0.48934872281213754,0.3979921015812836
libero_goal_task03_ep000_seed0_step0100,main_mean,15,9,0.10000000149011612,0.5626051499409527,0.5517189797677915
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,0,1.0,0.07753467222145831,0.2141478015633313
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,1,0.8999999761581421,0.07939848169422264,0.20868240813328406
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,2,0.800000011920929,0.08674936838436312,0.2101248645837173
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,3,0.699999988079071,0.09813586794064905,0.21039935683489905
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,4,0.6000000238418579,0.11494718181494136,0.2201304769044853
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,5,0.5,0.1379373061995766,0.2411058847788493
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,6,0.4000000059604645,0.16831531525107138,0.2840881002911242
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,7,0.30000001192092896,0.20872908599563736,0.35520138852042876
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,8,0.20000000298023224,0.2667520540136545,0.4661665588532264
libero_goal_task03_ep000_seed0_step0100,wrist_mean,3,9,0.10000000149011612,0.3629206327669983,0.6193707277053517
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,0,1.0,0.1516325494638631,0.2141478015633313
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,1,0.8999999761581421,0.1537403581424666,0.20868240813328406
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,2,0.800000011920929,0.16117983316766965,0.2101248645837173
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,3,0.699999988079071,0.17154536926037225,0.21039935683489905
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,4,0.6000000238418579,0.18733542392033353,0.2201304769044853
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,5,0.5,0.20992165369373847,0.2411058847788493
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,6,0.4000000059604645,0.24148084028067268,0.2840881002911242
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,7,0.30000001192092896,0.2862521140388464,0.35520138852042876
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,8,0.20000000298023224,0.3516665799043927,0.4661665588532264
libero_goal_task03_ep000_seed0_step0100,wrist_mean,7,9,0.10000000149011612,0.45181249884880337,0.6193707277053517
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,0,1.0,0.24805926010295212,0.2141478015633313
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,1,0.8999999761581421,0.24972843724098742,0.20868240813328406
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,2,0.800000011920929,0.2568075653653487,0.2101248645837173
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,3,0.699999988079071,0.2661017845152114,0.21039935683489905
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,4,0.6000000238418579,0.281629412164826,0.2201304769044853
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,5,0.5,0.3044078188392422,0.2411058847788493
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,6,0.4000000059604645,0.3397107703438644,0.2840881002911242
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,7,0.30000001192092896,0.39083085788340116,0.35520138852042876
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,8,0.20000000298023224,0.46124465853481866,0.4661665588532264
libero_goal_task03_ep000_seed0_step0100,wrist_mean,11,9,0.10000000149011612,0.5509495386506418,0.6193707277053517
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,0,1.0,0.2692532614091944,0.2141478015633313
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,1,0.8999999761581421,0.2723336916638062,0.20868240813328406
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,2,0.800000011920929,0.28145821074541644,0.2101248645837173
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,3,0.699999988079071,0.2916789274150132,0.21039935683489905
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,4,0.6000000238418579,0.30896694525974083,0.2201304769044853
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,5,0.5,0.33351578681111044,0.2411058847788493
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,6,0.4000000059604645,0.37287726568383806,0.2840881002911242
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,7,0.30000001192092896,0.42897689395058974,0.35520138852042876
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,8,0.20000000298023224,0.5013706217802291,0.4661665588532264
libero_goal_task03_ep000_seed0_step0100,wrist_mean,15,9,0.10000000149011612,0.5831268889161987,0.6193707277053517
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,0,1.0,0.09333790283366357,0.15497008496053757
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,1,0.8999999761581421,0.09586901640330962,0.1606234374361991
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,2,0.800000011920929,0.10219938452499257,0.16394467393958387
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,3,0.699999988079071,0.10972425477070887,0.16366848731455658
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,4,0.6000000238418579,0.12020609316085419,0.16788299578883795
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,5,0.5,0.1338335167860294,0.16948850384608882
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,6,0.4000000059604645,0.15083834435742627,0.1729275828516205
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,7,0.30000001192092896,0.1712895737955301,0.18542930637227642
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,8,0.20000000298023224,0.19643560863903037,0.21505614065046005
libero_goal_task03_ep001_seed1_step0050,paraphrase,3,9,0.10000000149011612,0.22841765171105954,0.28302883590060063
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,0,1.0,0.20284791166460095,0.15497008496053757
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,1,0.8999999761581421,0.20839040590160596,0.1606234374361991
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,2,0.800000011920929,0.2162292251416999,0.16394467393958387
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,3,0.699999988079071,0.2242760586727656,0.16366848731455658
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,4,0.6000000238418579,0.23390222252905474,0.16788299578883795
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,5,0.5,0.245309318883773,0.16948850384608882
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,6,0.4000000059604645,0.25883487114083786,0.1729275828516205
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,7,0.30000001192092896,0.2753599995667128,0.18542930637227642
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,8,0.20000000298023224,0.2952060219764945,0.21505614065046005
libero_goal_task03_ep001_seed1_step0050,paraphrase,7,9,0.10000000149011612,0.31705713886273457,0.28302883590060063
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,0,1.0,0.30480994475651324,0.15497008496053757
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,1,0.8999999761581421,0.3127243988276587,0.1606234374361991
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,2,0.800000011920929,0.3224300268452036,0.16394467393958387
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,3,0.699999988079071,0.33081169746573186,0.16366848731455658
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,4,0.6000000238418579,0.3410626637450659,0.16788299578883795
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,5,0.5,0.35078244111904894,0.16948850384608882
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,6,0.4000000059604645,0.36072950960881706,0.1729275828516205
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,7,0.30000001192092896,0.37166892436401194,0.18542930637227642
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,8,0.20000000298023224,0.38301829515425695,0.21505614065046005
libero_goal_task03_ep001_seed1_step0050,paraphrase,11,9,0.10000000149011612,0.39418313169771724,0.28302883590060063
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,0,1.0,0.3145196887995387,0.15497008496053757
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,1,0.8999999761581421,0.3265934332255715,0.1606234374361991
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,2,0.800000011920929,0.33918747840261804,0.16394467393958387
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,3,0.699999988079071,0.3504494198278746,0.16366848731455658
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,4,0.6000000238418579,0.36626900545078334,0.16788299578883795
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,5,0.5,0.38109055940520853,0.16948850384608882
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,6,0.4000000059604645,0.39719556430109465,0.1729275828516205
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,7,0.30000001192092896,0.4145024665061471,0.18542930637227642
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,8,0.20000000298023224,0.42922326027383323,0.21505614065046005
libero_goal_task03_ep001_seed1_step0050,paraphrase,15,9,0.10000000149011612,0.43318506618730374,0.28302883590060063
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,0,1.0,0.10958807706788125,0.3686593877320628
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,1,0.8999999761581421,0.11500509330251465,0.37157859130242227
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,2,0.800000011920929,0.12913943786464163,0.3749575359993312
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,3,0.699999988079071,0.15121472212348763,0.37756002616137435
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,4,0.6000000238418579,0.1828298691043639,0.38510714216224096
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,5,0.5,0.225323826413534,0.39715905551208686
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,6,0.4000000059604645,0.2791340561836378,0.42756466494931833
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,7,0.30000001192092896,0.3468097522400447,0.4719545217003965
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,8,0.20000000298023224,0.43456700761182054,0.5366228800917138
libero_goal_task03_ep001_seed1_step0050,alternate_goal,3,9,0.10000000149011612,0.5590022407261813,0.6305178327709824
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,0,1.0,0.30008751620214524,0.3686593877320628
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,1,0.8999999761581421,0.30788178156906015,0.37157859130242227
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,2,0.800000011920929,0.32190199048522367,0.3749575359993312
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,3,0.699999988079071,0.34028762665776763,0.37756002616137435
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,4,0.6000000238418579,0.3672645815329244,0.38510714216224096
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,5,0.5,0.4050635601234394,0.39715905551208686
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,6,0.4000000059604645,0.45616726108927996,0.42756466494931833
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,7,0.30000001192092896,0.5241621867708278,0.4719545217003965
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,8,0.20000000298023224,0.6079409920626919,0.5366228800917138
libero_goal_task03_ep001_seed1_step0050,alternate_goal,7,9,0.10000000149011612,0.7130802533931726,0.6305178327709824
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,0,1.0,0.46425541145308435,0.3686593877320628
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,1,0.8999999761581421,0.4780085300107689,0.37157859130242227
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,2,0.800000011920929,0.49416785614332404,0.3749575359993312
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,3,0.699999988079071,0.5121093891725422,0.37756002616137435
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,4,0.6000000238418579,0.5381941975269547,0.38510714216224096
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,5,0.5,0.573431883111795,0.39715905551208686
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,6,0.4000000059604645,0.62259184134536,0.42756466494931833
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,7,0.30000001192092896,0.6841002250052814,0.4719545217003965
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,8,0.20000000298023224,0.7507379496710911,0.5366228800917138
libero_goal_task03_ep001_seed1_step0050,alternate_goal,11,9,0.10000000149011612,0.8229385273830582,0.6305178327709824
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,0,1.0,0.4757813788497992,0.3686593877320628
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,1,0.8999999761581421,0.49428445622013517,0.37157859130242227
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,2,0.800000011920929,0.5124936309250615,0.3749575359993312
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,3,0.699999988079071,0.5335561828961681,0.37756002616137435
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,4,0.6000000238418579,0.5635899957541175,0.38510714216224096
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,5,0.5,0.6021440796914654,0.39715905551208686
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,6,0.4000000059604645,0.6533099022234836,0.42756466494931833
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,7,0.30000001192092896,0.7154042498781313,0.4719545217003965
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,8,0.20000000298023224,0.7814697029765758,0.5366228800917138
libero_goal_task03_ep001_seed1_step0050,alternate_goal,15,9,0.10000000149011612,0.8423338512518417,0.6305178327709824
