state_id,env_step,representation,denoising_index,timestep,distance_to_original,distance_to_alternate,alternate_alignment
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,0,1.0,0.350887363568389,0.34327686906831123,0.010963535921708645
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,1,0.8999999761581421,0.36391297143164414,0.35735868581916086,0.009087124867023831
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,2,0.800000011920929,0.3784132809445831,0.3737223829737589,0.006236771098429727
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,3,0.699999988079071,0.39138046029698564,0.394924390930145,-0.0045070695260604945
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,4,0.6000000238418579,0.4101423617824112,0.4257774884684192,-0.018704097864545764
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,5,0.5,0.42691778307570183,0.47459699306168474,-0.05288788519947323
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,6,0.4000000059604645,0.4450281929910968,0.5462048844859384,-0.10207154482007855
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,7,0.30000001192092896,0.46146641810622857,0.6330516452836646,-0.15676783501042446
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,8,0.20000000298023224,0.47831923003535864,0.7121858707245513,-0.19644320762667336
libero_goal_task03_ep000_seed0_step0050,50,expert_hidden,9,0.10000000149011612,0.4878162563244539,0.7768338908110393,-0.22853564295329207
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,0,1.0,0.362285900849884,0.6564428221238003,-0.28874902085342985
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,1,0.8999999761581421,0.36574204465440363,0.6545680910842235,-0.2830767198257143
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,2,0.800000011920929,0.36936429660689946,0.6573726544238966,-0.2805084179816945
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,3,0.699999988079071,0.36304396483107026,0.6671925841019247,-0.2952221211583475
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,4,0.6000000238418579,0.3637931494599346,0.6884497840486276,-0.3085377190476055
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,5,0.5,0.3575908140832188,0.741196387815238,-0.34911725679843664
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,6,0.4000000059604645,0.36197091204593096,0.8391622653838462,-0.3972842997801663
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,7,0.30000001192092896,0.39267055647404453,0.9779690923666778,-0.4270258316164097
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,8,0.20000000298023224,0.4935973560981028,1.0964590000373746,-0.37914482817733924
libero_goal_task03_ep000_seed0_step0050,50,velocity_executed,9,0.10000000149011612,0.6815188967157148,1.1487879177612044,-0.2552954604930703
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,0,1.0,0.025926918360768745,0.02860255369242162,-0.04906769185373638
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,1,0.8999999761581421,0.02413017047255949,0.0269219735948978,-0.054685325628036005
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,2,0.800000011920929,0.022486700944685953,0.025188982954704717,-0.05668050857374908
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,3,0.699999988079071,0.020378661771490978,0.023144887568845703,-0.06355699016465659
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,4,0.6000000238418579,0.01850427530699114,0.02155367252504559,-0.0761246489920201
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,5,0.5,0.016718244628104433,0.0205540536948674,-0.10291313493804224
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,6,0.4000000059604645,0.01661685623333111,0.021848314091270964,-0.13600506156068795
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,7,0.30000001192092896,0.0204803735876027,0.02787371875965379,-0.1529000920740181
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,8,0.20000000298023224,0.031135756189426066,0.04229749045173992,-0.15199837638741542
libero_goal_task03_ep000_seed0_step0050,50,velocity_padding,9,0.10000000149011612,0.06615363860724842,0.08214322474283424,-0.10782147224408511
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,0,1.0,0.1709863522582315,0.3080621336966889,-0.2861417694812557
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,1,0.8999999761581421,0.1723846834455352,0.30706959296792663,-0.28091293820527874
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,2,0.800000011920929,0.17389393123393504,0.30826296450066115,-0.2786832138157155
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,3,0.699999988079071,0.17075097814432172,0.31272060990396194,-0.29364627678071936
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,4,0.6000000238418579,0.17093295416933316,0.32255599107360106,-0.3072470789181044
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,5,0.5,0.16789932109777708,0.34713858567467254,-0.34801179140409494
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,6,0.4000000059604645,0.16993230140526933,0.3929570139589385,-0.3962141516389681
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,7,0.30000001192092896,0.18454482043739442,0.45806619418993477,-0.42564065589688693
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,8,0.20000000298023224,0.23249357064137588,0.5141827044508229,-0.3772573780714599
libero_goal_task03_ep000_seed0_step0050,50,velocity_full,9,0.10000000149011612,0.3240699983987206,0.5421797296053468,-0.2517862045500141
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,1,0.8999999761581421,0.03622607746951041,0.06563894878366315,-0.28874356976113175
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,2,0.800000011920929,0.07270318982858542,0.13101831216055868,-0.2862492263339034
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,3,0.699999988079071,0.10953563823887577,0.19656218254086916,-0.28430958469519463
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,4,0.6000000238418579,0.1455423496324855,0.2622947378341414,-0.2862721213680933
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,5,0.5,0.18140226130812034,0.32930422375534685,-0.2896026715400848
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,6,0.4000000059604645,0.21602896805144825,0.3998496355506164,-0.298468994415561
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,7,0.30000001192092896,0.24952927057211383,0.4773671181484815,-0.3134392344105372
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,8,0.20000000298023224,0.28186514058660483,0.5636865235211636,-0.33329883305467617
libero_goal_task03_ep000_seed0_step0050,50,flow_state_executed,9,0.10000000149011612,0.3153989775131231,0.6570222620719626,-0.35131203500306496
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,1,0.8999999761581421,0.0026055254170420645,0.002867812002244726,-0.04792077760059585
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,2,0.800000011920929,0.0049427220950746574,0.005487434893397495,-0.05222479382859502
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,3,0.699999988079071,0.007083493626245108,0.007909013511536922,-0.05506216389995598
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,4,0.6000000238418579,0.008965548700500432,0.010052531590035845,-0.05715523717061569
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,5,0.5,0.010546723686809222,0.011890720627954328,-0.05989973377942931
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,6,0.4000000059604645,0.011707350019348724,0.01330969102676443,-0.06404998114933572
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,7,0.30000001192092896,0.012313479578384821,0.014106698783217443,-0.06787309231185187
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,8,0.20000000298023224,0.012201471480865403,0.013943469095741906,-0.066628478644741
libero_goal_task03_ep000_seed0_step0050,50,flow_state_padding,9,0.10000000149011612,0.010589845136684371,0.012271621066022387,-0.07356378258621474
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,0,1.0,0.45791665541750315,0.3727685135123577,0.10250350564804049
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,1,0.8999999761581421,0.47622017769630365,0.384058341019101,0.10713023128233123
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,2,0.800000011920929,0.5011257022357,0.3967391703576507,0.11626084844654196
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,3,0.699999988079071,0.5309013958396589,0.40981409089819504,0.12871830712744164
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,4,0.6000000238418579,0.5738920962507703,0.4224919591535686,0.15194957835386338
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,5,0.5,0.6275348297634923,0.4393637791677623,0.17637200856811194
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,6,0.4000000059604645,0.6988179714227465,0.4554874931991962,0.21080250044839366
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,7,0.30000001192092896,0.787309030871679,0.47858781452892457,0.24387549227603694
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,8,0.20000000298023224,0.8862963303552716,0.510429225652408,0.2691059121000267
libero_goal_task03_ep000_seed0_step0100,100,expert_hidden,9,0.10000000149011612,0.9850294980343778,0.5496563351684225,0.28368878727273894
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,0,1.0,0.8881603785688476,0.6482658610539178,0.15613799825094787
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,1,0.8999999761581421,0.9058930994384774,0.6410272321855,0.17122140154103332
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,2,0.800000011920929,0.942834125621931,0.6322777016393312,0.1971646829181533
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,3,0.699999988079071,0.9901727769778917,0.6176117277447779,0.23172324906650207
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,4,0.6000000238418579,1.0843938610086123,0.591748091251494,0.2939164962089493
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,5,0.5,1.2047244337644865,0.5849943827877311,0.34627230000890696
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,6,0.4000000059604645,1.3899310381182028,0.59651052746351,0.39941799668410904
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,7,0.30000001192092896,1.625693166180915,0.6670222613790757,0.4181377650614492
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,8,0.20000000298023224,1.881605374365441,0.7831618573831768,0.4122099310946069
libero_goal_task03_ep000_seed0_step0100,100,velocity_executed,9,0.10000000149011612,2.1119791807858483,0.9009594077621411,0.401939746673472
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,0,1.0,0.032624025403915284,0.03479243643482622,-0.0321644146217243
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,1,0.8999999761581421,0.03114710800516506,0.032665343812664824,-0.023792155986013273
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,2,0.800000011920929,0.0295590351439167,0.02990334464656548,-0.005790375424965635
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,3,0.699999988079071,0.027509790197336962,0.02756684443599477,-0.0010359064063671214
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,4,0.6000000238418579,0.025142577405664605,0.023759841512762885,0.02827540893648261
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,5,0.5,0.02305209390256618,0.020206357456386083,0.06578451971307515
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,6,0.4000000059604645,0.02430870948219277,0.01883284898086003,0.12692773966481444
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,7,0.30000001192092896,0.030650444925881436,0.026019841974789244,0.08171130241864702
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,8,0.20000000298023224,0.043620989136424565,0.047766872024615534,-0.045365794050976384
libero_goal_task03_ep000_seed0_step0100,100,velocity_padding,9,0.10000000149011612,0.09553505121834158,0.09046637446155142,0.02725074142987111
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,0,1.0,0.4163986289548676,0.3047541646086762,0.1548138831918065
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,1,0.8999999761581421,0.4245861849973341,0.3012000479324232,0.17000341349386322
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,2,0.800000011920929,0.4417435884165044,0.29689965131644686,0.1960945816716936
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,3,0.699999988079071,0.46374880767347754,0.28988726238289525,0.2306969533419191
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,4,0.6000000238418579,0.5076654302576266,0.2775604594169696,0.2930430260469561
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,5,0.5,0.5638265387343339,0.2741883714536966,0.3456241216706387
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,6,0.4000000059604645,0.6504356921755327,0.27948840375328865,0.3989006092499804
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,7,0.30000001192092896,0.760830839820956,0.31281767276625255,0.4172810391876857
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,8,0.20000000298023224,0.8808845210429362,0.36871564736572715,0.4098662009060419
libero_goal_task03_ep000_seed0_step0100,100,velocity_full,9,0.10000000149011612,0.9913905333985492,0.4289048227663393,0.3960343235586193
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,1,0.8999999761581421,0.08881102300457719,0.06483510540375087,0.15604635046259166
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,2,0.800000011920929,0.1793454017613744,0.12889668094368387,0.16366590951814466
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,3,0.699999988079071,0.27338677392291727,0.19187256855355828,0.1752016519119775
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,4,0.6000000238418579,0.37171928109899505,0.25301652725237916,0.19000472241196253
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,5,0.5,0.47835218953435854,0.31027099304012556,0.21313245693022473
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,6,0.4000000059604645,0.5950133664416295,0.36417596285905945,0.2406588527740039
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,7,0.30000001192092896,0.7267200332711501,0.41292349095062947,0.27534622507051115
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,8,0.20000000298023224,0.8763850165258554,0.45833630160441613,0.31321048764476006
libero_goal_task03_ep000_seed0_step0100,100,flow_state_executed,9,0.10000000149011612,1.0448068474285612,0.5039617315333991,0.34920976783868884
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,1,0.8999999761581421,0.003281793577940196,0.003494724622146293,-0.03142189512652374
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,2,0.800000011920929,0.0063053870405928416,0.006690887576090782,-0.02966238763553554
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,3,0.699999988079071,0.009171690822801842,0.009597470995115858,-0.02268509251742672
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,4,0.6000000238418579,0.011771373288089377,0.012224202935641193,-0.018871380429863877
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,5,0.5,0.01401192512384133,0.0143411720619002,-0.011612379977466624
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,6,0.4000000059604645,0.015795121412116527,0.01584114717391675,-0.0014548416693029697
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,7,0.30000001192092896,0.01688968944670374,0.01639716125109901,0.01479647924870348
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,8,0.20000000298023224,0.017008043885276235,0.015532359398160207,0.04534929927765134
libero_goal_task03_ep000_seed0_step0100,100,flow_state_padding,9,0.10000000149011612,0.015345598503769984,0.012642831536620632,0.09656729453023767
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,0,1.0,0.37114455911806754,0.3276004220080053,0.062317638460727146
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,1,0.8999999761581421,0.3861767656067678,0.33944807347476325,0.06439786734857642
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,2,0.800000011920929,0.40127677065773454,0.3536301088508966,0.06311594595329582
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,3,0.699999988079071,0.41456832877630145,0.37176359124290237,0.05443596583533542
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,4,0.6000000238418579,0.43394772372287777,0.398028712683194,0.0431731110016106
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,5,0.5,0.45200300122217185,0.43931482990886755,0.014235293932360378
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,6,0.4000000059604645,0.4720203944334894,0.5001856284355242,-0.02897043768451276
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,7,0.30000001192092896,0.49359337546324633,0.5742065394888444,-0.0754946342444829
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,8,0.20000000298023224,0.5168934278078688,0.6491878861042915,-0.11345217243262351
libero_goal_task03_ep001_seed1_step0050,50,expert_hidden,9,0.10000000149011612,0.5330003337154977,0.7253991677669946,-0.15289169601929767
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,0,1.0,0.412428383648126,0.6248863045023589,-0.20481530174130855
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,1,0.8999999761581421,0.4191101843627743,0.6259234078377189,-0.19790102922860572
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,2,0.800000011920929,0.42153301450291036,0.6318704103833256,-0.1996741143148751
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,3,0.699999988079071,0.4130911136920768,0.6453640566704753,-0.21944523441539632
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,4,0.6000000238418579,0.4198358468155038,0.6704380422022417,-0.22985251496072384
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,5,0.5,0.42446980951492674,0.7278134182776356,-0.2632543817754134
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,6,0.4000000059604645,0.4507404633878079,0.8193228061387238,-0.29020785939925664
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,7,0.30000001192092896,0.5043756269620092,0.9286894608626535,-0.296088319718078
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,8,0.20000000298023224,0.5979285270616208,1.0336870334269295,-0.26707180105271283
libero_goal_task03_ep001_seed1_step0050,50,velocity_executed,9,0.10000000149011612,0.8084713895918666,1.2360047778544263,-0.2091163472923148
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,0,1.0,0.025968865547770368,0.029342119058277764,-0.060987045060458725
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,1,0.8999999761581421,0.02450178120103575,0.026797827854839393,-0.04475758579958779
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,2,0.800000011920929,0.02263438518676965,0.025056685887598965,-0.05079149296211075
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,3,0.699999988079071,0.02065010351517713,0.023026214762661104,-0.05440273679591797
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,4,0.6000000238418579,0.019113143818159265,0.020919141139449628,-0.04511352082956979
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,5,0.5,0.016494391030192974,0.019493124894957584,-0.08332705905574574
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,6,0.4000000059604645,0.01627117072010457,0.020558802424396196,-0.11641691096187587
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,7,0.30000001192092896,0.021749232700100592,0.02695892502881852,-0.1069572854245895
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,8,0.20000000298023224,0.033202371665280186,0.04258934204870942,-0.12385219865660052
libero_goal_task03_ep001_seed1_step0050,50,velocity_padding,9,0.10000000149011612,0.06691914359406732,0.08323648689824074,-0.10866954006769196
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,0,1.0,0.19425657573459668,0.29341226614894284,-0.20332586767564204
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,1,0.8999999761581421,0.19721354689355586,0.2937055219942739,-0.19655373200173148
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,2,0.800000011920929,0.19816647523538702,0.29635902246671664,-0.19855911917099905
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,3,0.699999988079071,0.1940659155785743,0.3025267820609344,-0.21841011154194429
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,4,0.6000000238418579,0.1970856234105797,0.31411335735856016,-0.22892794851019238
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,5,0.5,0.19906217289721084,0.34083932022330443,-0.2625981760240224
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,6,0.4000000059604645,0.21130454416112157,0.38363376226313506,-0.2896589717642484
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,7,0.30000001192092896,0.23668208764536064,0.4350078445409526,-0.2952638522510717
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,8,0.20000000298023224,0.2811910827968868,0.4849261697325787,-0.2659319918237399
libero_goal_task03_ep001_seed1_step0050,50,velocity_full,9,0.10000000149011612,0.38272608551206005,0.5827510857704336,-0.20717734837030882
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,1,0.8999999761581421,0.04121758502941436,0.062485260301468774,-0.20508285191400444
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,2,0.800000011920929,0.08308746671613666,0.1249942365442462,-0.20139574586079553
libero_goal_task03_ep001_seed1_step0050,50,flow_state_executed,3,0.699999988079071,0.12502786513905784,0.18801938254458403,-0.20122047988482533
