state_id,source_task_id,source_goal,goal,comparison_type,factor,action_rmse,action_first10_rmse,action_expert_final_rmse,action_head_input_rmse,velocity_executed_rmse,velocity_padding_rmse,active_head_output_rmse,padding_head_output_rmse,active_row_energy_fraction,padding_row_energy_fraction,full_output_row_energy_fraction,output_null_energy_fraction,flow_noise_exact,vlm_main_view_pooled_rmse,vlm_wrist_view_pooled_rmse,vlm_language_pooled_rmse,vlm_state_pooled_rmse,vlm_pooled_rmse,action_to_vlm_gain
task03_ep000_step0100,3,drawer,cabinet,controlled_factor,main_mean,0.26688313154999876,0.433589384076123,0.5901154809079588,0.6196274763807696,0.47419576650133755,0.036046876378757864,0.5387368628939383,0.08060342802092435,0.00977715342911947,0.0013158952601225007,0.011101939102635726,0.9888980608973643,True,0.14046782596831847,0.0027517287198504875,0.028978710555388847,0.06366423765882515,0.07847242025919972,3.4009799961370595
task03_ep000_step0100,3,drawer,cabinet,controlled_factor,wrist_mean,0.3779091551661237,0.6831790736921622,0.7866962826597659,0.807315231744952,0.7646857610071697,0.03817181696027192,0.9492445348262732,0.08952303269500096,0.0170164542572614,0.0009570458084725621,0.017968188970812364,0.9820318110291877,True,0.004986999749968646,0.12926268103307767,0.026996100597402324,0.03606935679005944,0.06848996061664629,5.517730653713852
task03_ep000_step0100,3,drawer,cabinet,goal_switch,alternate_goal,0.32175593848860207,0.4510062652569899,0.6247946989702926,0.6487675032410813,0.6684844405134107,0.024857266531279513,0.7718327484011687,0.05546734952749731,0.018712364168990876,0.0005767839131948463,0.019304880548985937,0.9806951194510141,True,0.0011506966345225954,0.0009872787230131136,0.032903179656092775,0.060949090528242426,0.03463996856855756,9.28857478181021
task03_ep001_step0050,3,drawer,drawer,controlled_factor,paraphrase,0.13199732519467752,0.031498189456247064,0.4515422244531598,0.46220548849538723,0.4504509992645559,0.03132629254562907,0.6200378256591011,0.07126983880276515,0.021678236156101878,0.0018619630296267237,0.02356950839024046,0.9764304916097596,True,0.0011088820638731798,0.0006120302476451212,0.03163049025580738,0.043178598862108654,0.026769775465873957,4.930834229930221
task03_ep001_step0050,3,drawer,drawer,controlled_factor,contradiction,0.22424556585117114,0.09775009857938931,0.5070472777570874,0.5178962104012957,0.4811269062082944,0.03320334794720005,0.7327590143780001,0.0747937564078152,0.03000307538756927,0.0016459679211634115,0.03169057151842071,0.9683094284815793,True,0.0020232823686102607,0.0011251841813571504,0.030195030919106393,0.051079762034945325,0.029691083226860964,7.552623261932741
task03_ep001_step0050,3,drawer,drawer,controlled_factor,main_mean,0.10937281369179937,0.04103556477349071,0.4713940959831846,0.4826232012886286,0.4055660093132207,0.03361361158625588,0.4881226664643739,0.07558631699694264,0.011875580609005159,0.0019238274707699247,0.013813754625869788,0.9861862453741302,True,0.1280264103750924,0.0014726366222159218,0.024501845443399214,0.05018593939809523,0.06984250023365819,1.5659922443482472
task03_ep001_step0050,3,drawer,drawer,controlled_factor,wrist_mean,0.540558578316529,0.23752108006680187,1.0570562847559872,1.060646429034556,1.0568616050523307,0.04498376956104111,1.3568735783133399,0.10068130523605887,0.02237497101642939,0.0007070819302131594,0.023111399417051124,0.9768886005829489,True,0.006834889300528748,0.14828120061915914,0.04588068069379348,0.06576647983378582,0.08435682678281498,6.4080003828054215
task03_ep001_step0050,3,drawer,drawer,goal_switch,alternate_goal,0.32583385794829056,0.21449548542340469,0.5463708220454728,0.5546790771071286,0.5044960416917903,0.0356417709928736,0.7158002662365814,0.07867273812525864,0.026389456316746766,0.0015752390775095018,0.02803480863031075,0.9719651913696893,True,0.0011182006903916043,0.0007829988086149451,0.03740257042970712,0.06610637938309241,0.037983118387675964,8.57838618258397
task03_ep001_step0050,3,drawer,cabinet,controlled_factor,paraphrase,0.2642494284130388,0.19863703470153346,0.38838043968298774,0.39905460120089536,0.41231935090661936,0.027770587844544285,0.7997418513613386,0.06322303341274069,0.06943780222174442,0.001967240706951992,0.07150162713215963,0.9284983728678404,True,0.0010026304646149093,0.0006155011571370914,0.026625980222969147,0.03714682645749729,0.022859427203127683,11.559757209353151
task03_ep001_step0050,3,drawer,cabinet,controlled_factor,contradiction,0.24933849127586558,0.20057353241982065,0.40962278034608957,0.4176343899638704,0.37572771847320685,0.03539523318775796,0.6933979297826647,0.08013159846875212,0.047683297752873985,0.0028951481552279197,0.05075256481234169,0.9492474351876583,True,0.002221637247997161,0.0011807731586485999,0.03416052436506713,0.06345552900396884,0.03605508106835896,6.915488299780272
task03_ep001_step0050,3,drawer,cabinet,controlled_factor,main_mean,0.29874810808418967,0.21613384143201167,0.5582011423588529,0.5705888624085034,0.508895345594805,0.035926713069426165,0.8214468987821132,0.08040886947891046,0.03218790484530863,0.0015569007538299873,0.03379222555629459,0.9662077744437054,True,0.12804090513218827,0.0014825824134272224,0.02193970957173062,0.04624024941495411,0.06894958839567444,4.332848317669314
task03_ep001_step0050,3,drawer,cabinet,controlled_factor,wrist_mean,0.7731900846027253,0.58107601691347,1.068461113764197,1.0770739977007253,1.2778687822901018,0.047308326724535825,1.4121602543338743,0.10714135256557351,0.024141980166728985,0.0007735215291181067,0.02493312835443486,0.9750668716455652,True,0.007014015352711343,0.14835808212550192,0.04443431438536412,0.07085562233497447,0.08522652822727668,9.072176242364716
task03_ep001_step0050,3,drawer,cabinet,goal_switch,alternate_goal,0.32583385794829056,0.21449548542340469,0.5463708220454728,0.5546790771071286,0.5044960416917903,0.0356417709928736,0.7158002662365814,0.07867273812525864,0.026389456316746766,0.0015752390775095018,0.02803480863031075,0.9719651913696893,True,0.0011182006903916043,0.0007829988086149451,0.03740257042970712,0.06610637938309241,0.037983118387675964,8.57838618258397
task03_ep001_step0100,3,drawer,drawer,controlled_factor,paraphrase,0.09512486150144146,0.04251719934994265,0.39605656230539865,0.41325092432136173,0.34931075873433615,0.03066161805841517,0.4003956239359666,0.06997105863463632,0.011405254978754616,0.0022351902730288,0.013597849936930266,0.9864021500630697,True,0.0011128016145149735,0.0007628881147860499,0.03323209500711824,0.043368270349161235,0.02732672381273055,3.481019611180985
task03_ep001_step0100,3,drawer,drawer,controlled_factor,contradiction,0.18873669273889815,0.3434428131873772,0.4253639714601316,0.44762083709211375,0.4200877779516705,0.027957749545595472,0.5125726641701184,0.0633094773032003,0.01743203716044507,0.0015652838997919619,0.019016754525028736,0.9809832454749713,True,0.0020150001656100715,0.0014055519839382123,0.0316344489413673,0.055614323210792106,0.03201455570543415,5.895340059548663
task03_ep001_step0100,3,drawer,drawer,controlled_factor,main_mean,0.3473175590261692,0.09138662624459949,0.7365084813033485,0.7674592983059244,0.6027157201967355,0.033975482817272806,0.7259337765101508,0.07466983387283774,0.011783203587980268,0.0007419845870247893,0.012546470494344947,0.987453529505655,True,0.14148899143709018,0.002621624642502597,0.040520053618475736,0.05957262772160866,0.07939896147392717,4.374333776899846
task03_ep001_step0100,3,drawer,drawer,controlled_factor,wrist_mean,0.42504278334565515,0.7769649451094786,0.8767208675448658,0.8949038827613676,0.8628816630027192,0.034311195384393804,0.919681611247339,0.07772369761815319,0.01404160067193024,0.0005925607435332404,0.01462582445332879,0.9853741755466712,True,0.004692640600349135,0.1272484757730935,0.026095361711809317,0.04053828563053347,0.06807810949033559,6.243457500916568
task03_ep001_step0100,3,drawer,drawer,goal_switch,alternate_goal,0.25414422502654394,0.4851430935233021,0.5051420164367971,0.5295453188856586,0.4923779892221426,0.023564991080404003,0.5693856139463118,0.052147018486605495,0.015796811719424365,0.000768600495655558,0.016603231555781955,0.9833967684442181,True,0.0011385339981037099,0.0010582963774113257,0.03488766412048771,0.057289385102101076,0.033547127313855375,7.575737339559899
task03_ep001_step0100,3,drawer,cabinet,controlled_factor,paraphrase,0.13221595970040026,0.23632133805773786,0.3090355787558036,0.32609708406873683,0.32463088892256714,0.022273459630912783,0.3786228320486485,0.04912667654325972,0.019218502613944324,0.001786228147022229,0.02100528188160655,0.9789947181183934,True,0.0009731272950855097,0.0008993067054733411,0.025461318710177802,0.03668987098791554,0.022339321346305972,5.918530722163745
task03_ep001_step0100,3,drawer,cabinet,controlled_factor,contradiction,0.13711624320541607,0.23898316980567375,0.38463223016349785,0.408643288764324,0.3378072514368347,0.02702727050871483,0.42803007519602826,0.06037285918382746,0.015154584858381894,0.0017259534605888114,0.016851470425536533,0.9831485295744634,True,0.002282652521620623,0.0016115719700931276,0.03617966811121892,0.06517127833827653,0.037296352273487536,3.676398222538413
task03_ep001_step0100,3,drawer,cabinet,controlled_factor,main_mean,0.2773606023301735,0.48742353545466316,0.619119284677826,0.6517444108129,0.5033717753356929,0.0379535275473485,0.5379947102472591,0.08666464701581124,0.008968970306490454,0.0013847580786108637,0.010379503513510755,0.9896204964864892,True,0.1415849009985793,0.0026977049699452842,0.03884029301362282,0.05724446554063781,0.07880206056839459,3.519712559920235
task03_ep001_step0100,3,drawer,cabinet,controlled_factor,wrist_mean,0.3483517797005791,0.6312666899575863,0.7556623506359901,0.7769422759135605,0.6665472048961685,0.03394871340372133,0.7666830501979581,0.07588262924786407,0.012380070309772472,0.000743159487446679,0.013110900017279364,0.9868890999827207,True,0.004787989215214768,0.12729466235285666,0.026061832434843717,0.03449855405215298,0.06726110548787463,5.1790968520934815
task03_ep001_step0100,3,drawer,cabinet,goal_switch,alternate_goal,0.25414422502654394,0.4851430935233021,0.5051420164367971,0.5295453188856586,0.4923779892221426,0.023564991080404003,0.5693856139463118,0.052147018486605495,0.015796811719424365,0.000768600495655558,0.016603231555781955,0.9833967684442181,True,0.0011385339981037099,0.0010582963774113257,0.03488766412048771,0.057289385102101076,0.033547127313855375,7.575737339559899
task03_ep003_step0100,3,drawer,drawer,controlled_factor,paraphrase,0.41104040644234946,0.10271474145708069,0.6255127546885512,0.6437535303622438,0.6756829267178495,0.033871134828305414,0.9445646596689639,0.07858124357348924,0.03195843376340564,0.0011703326282262675,0.03317582342327692,0.966824176576723,True,0.0010371200920973212,0.0006673981867225553,0.031083025752584117,0.038539154666610974,0.02476359207979449,16.598577666675915
task03_ep003_step0100,3,drawer,drawer,controlled_factor,contradiction,0.6067538101548823,0.22022015881623538,0.8024224763134788,0.8199584462891546,0.9343440587274575,0.03290159406955094,1.1343783178057516,0.07630041053098804,0.027809598708434986,0.0006823211277881243,0.02852917755425142,0.9714708224457486,True,0.0018179690654095894,0.0012862126682378061,0.02847861141328725,0.04488751195642533,0.02660300449299836,22.80771746343815
task03_ep003_step0100,3,drawer,drawer,controlled_factor,main_mean,0.1287630795300582,0.05839400316874595,0.4843061099992055,0.4928492763066972,0.36632464324075764,0.03366123183332182,0.46743723326599756,0.07857901561152587,0.011671333344870489,0.0020140059447640696,0.013684502578089995,0.98631549742191,True,0.12593151493128787,0.0018358584740975007,0.023978775250916757,0.039736360674299934,0.06711199008261885,1.9186300297687966
task03_ep003_step0100,3,drawer,drawer,controlled_factor,wrist_mean,0.15962605516635148,0.10396406205754044,0.5994997172328446,0.6045056128986802,0.47711449221726737,0.03034017971880874,0.7316330052549032,0.06767898118792012,0.018448199480557956,0.000987900988218301,0.01943033154233917,0.9805696684576608,True,0.0041723101693280735,0.13409416750690475,0.03391330756261987,0.04813060731424144,0.07325524165852139,2.1790393636328007
task03_ep003_step0100,3,drawer,drawer,goal_switch,alternate_goal,0.7085143788852503,0.3812318890776942,0.9669485602045491,0.9902962964320564,1.1479267766772578,0.02856427826018782,1.2244319626395492,0.06329185115997646,0.020730353260116238,0.00032023271139917784,0.021084048929128265,0.9789159510708717,True,0.000984533616795948,0.000883077800230685,0.033490993176049345,0.07486108235146093,0.041010905280163774,17.276243331988717
task03_ep003_step0100,3,drawer,cabinet,controlled_factor,paraphrase,0.23702293923498066,0.046939459579316535,0.48739441041527054,0.5069668956354234,0.4700637193018186,0.024809609560611075,0.6851996776881015,0.05542340975170245,0.02824309120317022,0.0009427034732759783,0.029228349664358107,0.970771650335642,True,0.0010142509086626316,0.0007602721345841273,0.024909826291113463,0.04427615195457062,0.025409072180925963,9.328279976035828
task03_ep003_step0100,3,drawer,cabinet,controlled_factor,contradiction,0.2534415895537157,0.17443281623858295,0.5769598417635475,0.6008079727365091,0.5452529045771566,0.03265022815538164,0.6474126747689988,0.07501121300284597,0.015844170058280996,0.0012314962575490822,0.017072582661183285,0.9829274173388167,True,0.0020368110364697672,0.001458452197592496,0.0310106948755227,0.06886053011111681,0.0377813164337141,6.7081196071706355
task03_ep003_step0100,3,drawer,cabinet,controlled_factor,main_mean,0.06699167766919269,0.055704619709484295,0.4661621572727221,0.4863991347314197,0.29932287280854974,0.032431231301247365,0.3720035757552395,0.07289868271048072,0.007051148671927451,0.0017695906982683044,0.008824136109934802,0.9911758638900652,True,0.12596672237515613,0.001921272446553615,0.02234566862075084,0.043440746967256735,0.06756059102193966,0.9915792129088654
task03_ep003_step0100,3,drawer,cabinet,controlled_factor,wrist_mean,0.3161826192073705,0.11487322841751711,0.6516195729871381,0.674984204237371,0.5998650416825654,0.033635988047423064,0.7550895546341021,0.07523752018377772,0.016962057803177746,0.0009726731242684827,0.017940530023657714,0.9820594699763423,True,0.004248608911604901,0.13412013654958446,0.03238992992152691,0.03518912459300365,0.07122788034840415,4.439028897965157
task03_ep003_step0100,3,drawer,cabinet,goal_switch,alternate_goal,0.7085143788852503,0.3812318890776942,0.9669485602045491,0.9902962964320564,1.1479267766772578,0.02856427826018782,1.2244319626395492,0.06329185115997646,0.020730353260116238,0.00032023271139917784,0.021084048929128265,0.9789159510708717,True,0.000984533616795948,0.000883077800230685,0.033490993176049345,0.07486108235146093,0.041010905280163774,17.276243331988717
task04_ep000_step0050,4,cabinet,drawer,controlled_factor,paraphrase,0.256486441642978,0.15842144906340172,0.551895632866925,0.5767621817322538,0.6511496845792876,0.03481846613292776,0.8516702611210945,0.08061775979929364,0.02860090491554243,0.001535100311070177,0.030197369126149485,0.9698026308738505,True,0.0011100262828582278,0.0008676522666916959,0.031213928513705653,0.03581251524115251,0.0237635780132172,10.793258553081584
task04_ep000_step0050,4,cabinet,drawer,controlled_factor,contradiction,0.20198544831944226,0.1004873501430621,0.429884510851232,0.4478269360765809,0.37746130142920103,0.026017293995372927,0.46733035387156346,0.05858524595661694,0.014815845010724813,0.0013567232326585454,0.016178191971277456,0.9838218080287225,True,0.002048188868654665,0.001627489365369707,0.028376747219863004,0.04392783376081104,0.02618080480511211,7.715020597075084
task04_ep000_step0050,4,cabinet,drawer,controlled_factor,main_mean,0.24597674169607947,0.060579571391193,0.5958750332100292,0.6142692881531745,0.524720929763483,0.03445276836623435,0.6176387350470514,0.07772481655252217,0.013078477474828947,0.001258060683029716,0.014335068431733438,0.9856649315682665,True,0.12879729706607507,0.0022044588219729687,0.02245965871925362,0.045263257656190777,0.06918598509391302,3.555297237759797
task04_ep000_step0050,4,cabinet,drawer,controlled_factor,wrist_mean,0.13246304909427972,0.045367392756477505,0.39561287256221356,0.415352825884529,0.29856006035516447,0.030925587235173902,0.47647820267380164,0.07178952190254059,0.017619619930042317,0.0023341281922706772,0.0199515762292255,0.9800484237707745,True,0.004437835342012004,0.12996115447710155,0.030180268867296575,0.04998106509177822,0.07127157840288573,1.8585676375158882
task04_ep000_step0050,4,cabinet,drawer,goal_switch,alternate_goal,0.23032717344823458,0.1296431546611032,0.4686521095265309,0.48973763737071835,0.49095380512933207,0.021699988548079377,0.5225394364477634,0.047319455520936124,0.015346093767181195,0.0007305029030827314,0.016123217242449927,0.9838767827575501,True,0.0011738541193461118,0.001096776640739942,0.03294996682741325,0.048909566300884985,0.029497571265112137,7.8083436557589065
task04_ep000_step0050,4,cabinet,cabinet,controlled_factor,paraphrase,0.12086243517556991,0.08471810217610144,0.375799108235103,0.39226052869141775,0.4008782565172107,0.024112139919214303,0.37180077719967614,0.05560251025547139,0.01143512150586141,0.001569384409268779,0.013030967371177378,0.9869690326288226,True,0.0011703825708895173,0.0010115678521316206,0.024458268470575407,0.031069681013390076,0.019785885371485547,6.108517910942259
task04_ep000_step0050,4,cabinet,cabinet,controlled_factor,contradiction,0.1758376122778913,0.13383761403345973,0.43426239710288145,0.45867014612549956,0.47390789333886635,0.026688666032336012,0.5367327487875069,0.060716493485682664,0.019281163323732003,0.0013808533487021815,0.02068298256000391,0.9793170174399961,True,0.0022928894521921637,0.0018613148945248496,0.03274416066062627,0.05222388769661967,0.030855454698864037,5.698752910757295
task04_ep000_step0050,4,cabinet,cabinet,controlled_factor,main_mean,0.28649756782799773,0.03146397651027848,0.6310990069223134,0.6505304192543382,0.5973125126453216,0.03579461100631995,0.631974272665061,0.08035900005432711,0.01205623559861374,0.0011997851102781636,0.013245993162966074,0.986754006837034,True,0.1288223251740659,0.0022765970405968553,0.020335138072864835,0.04249360990075278,0.06859227194111932,4.176819920383039
task04_ep000_step0050,4,cabinet,cabinet,controlled_factor,wrist_mean,0.2297411306825985,0.044980961716833995,0.49051839776275113,0.5078999515898235,0.4661826249590336,0.03357027914832629,0.4568505722986274,0.0759150849861368,0.010570036850083552,0.0017451782446601164,0.012327583847722897,0.9876724161522771,True,0.004539019690592558,0.1299909491834602,0.02877580950818285,0.046999920328459684,0.07063159578598892,3.2526679898144377
task04_ep000_step0050,4,cabinet,cabinet,goal_switch,alternate_goal,0.23032717344823458,0.1296431546611032,0.4686521095265309,0.48973763737071835,0.49095380512933207,0.021699988548079377,0.5225394364477634,0.047319455520936124,0.015346093767181195,0.0007305029030827314,0.016123217242449927,0.9838767827575501,True,0.0011738541193461118,0.001096776640739942,0.03294996682741325,0.048909566300884985,0.029497571265112137,7.8083436557589065
task04_ep001_step0050,4,cabinet,drawer,controlled_factor,paraphrase,0.2456478407203127,0.1854302046381749,0.5240993568199241,0.5462125342848371,0.6463330580376899,0.03209375512021051,0.7344645008303161,0.07318974949198088,0.023496817860680544,0.0014091826924931884,0.024949180109454634,0.9750508198905453,True,0.001139085459347805,0.0007393114062354473,0.032059666539751924,0.05168852079066843,0.030419440729599796,8.075356904286664
task04_ep001_step0050,4,cabinet,drawer,controlled_factor,contradiction,0.13632532019096374,0.0792665869171504,0.400122060393982,0.41886131964075524,0.35957018986006384,0.026024093792545715,0.4459754856565966,0.05853037622079558,0.014685258657358327,0.0015430865194852217,0.01623841379315207,0.983761586206848,True,0.002060901779089579,0.0013720459541922965,0.02823862230870026,0.05381451541202774,0.03041197003306537,4.482620495901589
task04_ep001_step0050,4,cabinet,drawer,controlled_factor,main_mean,0.07663370057493314,0.07444209824293677,0.4459077313110553,0.4668261083275725,0.3527043530884682,0.03380062211954247,0.4815725509797253,0.07631961074433061,0.012654635512680897,0.0020976527567124416,0.014774686823568318,0.9852253131764317,True,0.12339109272793297,0.0018995032359207056,0.022061034423652683,0.04218528329557213,0.06613481920234207,1.1587496798088965
task04_ep001_step0050,4,cabinet,drawer,controlled_factor,wrist_mean,0.11934422800394681,0.04620422370714742,0.3673037462896321,0.38661606975214574,0.2745321357515844,0.029347453917209703,0.4236839117395185,0.06716848834764912,0.015897304383991097,0.00236838908844435,0.018279388462925764,0.9817206115370742,True,0.005066920142776263,0.12674736644559187,0.0343131167820366,0.057637843384893125,0.07174621863552387,1.6634218537735679
task04_ep001_step0050,4,cabinet,drawer,goal_switch,alternate_goal,0.1700608814472468,0.1518839522571206,0.41957665518753107,0.43983717332046063,0.45894548388784784,0.020405759218608897,0.5152020109875886,0.04379932356554093,0.01772252800144348,0.0007781167184828661,0.018536006756219164,0.9814639932437809,True,0.0011935210334463604,0.0008536664906239759,0.03344724541591881,0.06633172708767907,0.03715094037599025,4.57756599768745
task04_ep001_step0050,4,cabinet,cabinet,controlled_factor,paraphrase,0.16473979648147027,0.10913329317525698,0.3742020461190764,0.3901325584684651,0.42255382276939374,0.022423163475195945,0.43145405540466947,0.05038545919284204,0.016906900266152308,0.0013027229250142946,0.018245890509542353,0.9817541094904576,True,0.0011297498370060196,0.0008273347757884515,0.02533053141280858,0.04423979801450177,0.025498805695290127,6.460686765102072
task04_ep001_step0050,4,cabinet,cabinet,controlled_factor,contradiction,0.13756292929570396,0.16840107695058287,0.4049174267161659,0.4288594764046171,0.44467476604452766,0.026017838356619992,0.488931958056066,0.0598303305547107,0.0173993329649966,0.0015473792968015473,0.01895784616926162,0.9810421538307383,True,0.0023721549076431243,0.0015728273810515507,0.03350837342591167,0.06999055696547911,0.03882521751022382,3.5431335126320826
