branch_id,query_id,state_id,source_task_id,source_episode_id,source_episode_index,source_seed,source_goal,target_goal,landmark_step,proposal_seed,continuation_schedule,steps_executed,first_plan_steps,continuation_replans,terminal_reason,underlying_done,success,target_goal_first_step,source_goal_first_step,other_goal_first_step,target_reached,source_goal_reached,target_in_first_plan,source_goal_in_first_plan,source_reconstruction_recorded,first10_drawer,first10_cabinet,first10_bowl_displacement_norm,first10_eef_displacement_norm,first10_contact_count,first10_grasped_count,first_plan_drawer,first_plan_cabinet,first_plan_bowl_displacement_norm,first_plan_eef_displacement_norm,first_plan_contact_count,first_plan_grasped_count,final_drawer,final_cabinet,final_bowl_displacement_norm,final_eef_displacement_norm,final_contact_count,final_grasped_count
task04_ep004_step0050__goal_cabinet__proposal_101__continuation_1,task04_ep004_step0050__goal_cabinet__proposal_101,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,101,1,35,35,0,target_success,True,1,35.0,35.0,,1,1,1,1,1,False,False,0.1329924968165528,0.13241012972627766,28,1,False,True,0.27299447190960074,0.27894969972131595,28,0,False,True,0.27299447190960074,0.27894969972131595,28,0
task04_ep004_step0050__goal_cabinet__proposal_202__continuation_0,task04_ep004_step0050__goal_cabinet__proposal_202,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,202,0,34,34,0,target_success,True,1,34.0,34.0,,1,1,1,1,1,False,False,0.13253970833213433,0.1320123576891872,28,1,False,True,0.26907231167030055,0.27721853616875,24,0,False,True,0.26907231167030055,0.27721853616875,24,0
task04_ep004_step0050__goal_cabinet__proposal_202__continuation_1,task04_ep004_step0050__goal_cabinet__proposal_202,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,202,1,34,34,0,target_success,True,1,34.0,34.0,,1,1,1,1,1,False,False,0.13253970833213433,0.1320123576891872,28,1,False,True,0.26907231167030055,0.27721853616875,24,0,False,True,0.26907231167030055,0.27721853616875,24,0
task04_ep004_step0050__goal_cabinet__proposal_303__continuation_0,task04_ep004_step0050__goal_cabinet__proposal_303,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,303,0,34,34,0,target_success,True,1,34.0,34.0,,1,1,1,1,1,False,False,0.133176294236023,0.13257856595640727,28,1,False,True,0.2746723378975439,0.28319043966185625,26,1,False,True,0.2746723378975439,0.28319043966185625,26,1
task04_ep004_step0050__goal_cabinet__proposal_303__continuation_1,task04_ep004_step0050__goal_cabinet__proposal_303,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,303,1,34,34,0,target_success,True,1,34.0,34.0,,1,1,1,1,1,False,False,0.133176294236023,0.13257856595640727,28,1,False,True,0.2746723378975439,0.28319043966185625,26,1,False,True,0.2746723378975439,0.28319043966185625,26,1
task04_ep004_step0050__goal_cabinet__proposal_404__continuation_0,task04_ep004_step0050__goal_cabinet__proposal_404,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,404,0,34,34,0,target_success,True,1,34.0,34.0,,1,1,1,1,1,False,False,0.13305530092724896,0.13255155308808794,28,1,False,True,0.27168195211025864,0.28174824432834306,27,1,False,True,0.27168195211025864,0.28174824432834306,27,1
task04_ep004_step0050__goal_cabinet__proposal_404__continuation_1,task04_ep004_step0050__goal_cabinet__proposal_404,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,cabinet,50,404,1,34,34,0,target_success,True,1,34.0,34.0,,1,1,1,1,1,False,False,0.13305530092724896,0.13255155308808794,28,1,False,True,0.27168195211025864,0.28174824432834306,27,1,False,True,0.27168195211025864,0.28174824432834306,27,1
task04_ep004_step0050__goal_drawer__proposal_101__continuation_0,task04_ep004_step0050__goal_drawer__proposal_101,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,101,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11544439625743316,0.11667368410626669,28,1,False,False,0.1551449402606897,0.22688356822896988,8,0,False,False,0.17268553617354443,0.15391582152863176,27,0
task04_ep004_step0050__goal_drawer__proposal_101__continuation_1,task04_ep004_step0050__goal_drawer__proposal_101,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,101,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11544439625743316,0.11667368410626669,28,1,False,False,0.1551449402606897,0.22688356822896988,8,0,False,False,0.20056464267400512,0.18016914728766933,27,0
task04_ep004_step0050__goal_drawer__proposal_202__continuation_0,task04_ep004_step0050__goal_drawer__proposal_202,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,202,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11533758558188675,0.11660785208928484,28,1,False,False,0.15629631592014445,0.221924542627283,19,0,False,False,0.15793695002880923,0.17099962857338166,21,0
task04_ep004_step0050__goal_drawer__proposal_202__continuation_1,task04_ep004_step0050__goal_drawer__proposal_202,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,202,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11533758558188675,0.11660785208928484,28,1,False,False,0.15629631592014445,0.221924542627283,19,0,False,False,0.1579369840622916,0.25651483731225616,21,0
task04_ep004_step0050__goal_drawer__proposal_303__continuation_0,task04_ep004_step0050__goal_drawer__proposal_303,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,303,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11533064787225365,0.11654657163516208,28,1,False,False,0.16327286018741963,0.22274720017330468,12,0,False,False,0.1540436045322026,0.20179413957689435,27,0
task04_ep004_step0050__goal_drawer__proposal_303__continuation_1,task04_ep004_step0050__goal_drawer__proposal_303,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,303,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11533064787225365,0.11654657163516208,28,1,False,False,0.16327286018741963,0.22274720017330468,12,0,False,False,0.15422433042961656,0.16969637243746216,21,0
task04_ep004_step0050__goal_drawer__proposal_404__continuation_0,task04_ep004_step0050__goal_drawer__proposal_404,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,404,0,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11555081510299207,0.11685313312151796,28,1,False,False,0.16657960634405986,0.2238801618151654,11,0,False,False,0.15072941801867334,0.16316599992503922,32,0
task04_ep004_step0050__goal_drawer__proposal_404__continuation_1,task04_ep004_step0050__goal_drawer__proposal_404,task04_ep004_step0050,4,libero_goal_task04_ep004_seed4,4,4,cabinet,drawer,50,404,1,150,50,2,horizon,False,0,,,,0,0,0,0,1,False,False,0.11555081510299207,0.11685313312151796,28,1,False,False,0.16657960634405986,0.2238801618151654,11,0,False,False,0.16271379794009022,0.15115334518827533,19,0
