state_id,condition,layer,denoising_index,timestep,action_expert_rmse,velocity_rmse
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,0,1.0,0.08895540470392659,0.16863189078611057
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,1,0.8999999761581421,0.09142732763862896,0.16822091530017616
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,2,0.800000011920929,0.0975722315894084,0.16802036546014817
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,3,0.699999988079071,0.10550366236511974,0.16692678254995683
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,4,0.6000000238418579,0.11652933512306095,0.16483177527055112
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,5,0.5,0.13076525226450242,0.16579768856777366
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,6,0.4000000059604645,0.14870951500610974,0.16825339191128713
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,7,0.30000001192092896,0.1703176606542767,0.17302453384173197
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,8,0.20000000298023224,0.19785383160419137,0.19843792263405513
libero_goal_task03_ep000_seed0_step0050,paraphrase,3,9,0.10000000149011612,0.23554594460415434,0.25430571196397284
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,0,1.0,0.1961225846040779,0.16863189078611057
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,1,0.8999999761581421,0.20163974583512057,0.16822091530017616
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,2,0.800000011920929,0.20931553974503553,0.16802036546014817
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,3,0.699999988079071,0.216921719708041,0.16692678254995683
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,4,0.6000000238418579,0.22613306223884747,0.16483177527055112
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,5,0.5,0.23656869016536833,0.16579768856777366
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,6,0.4000000059604645,0.2487936877577388,0.16825339191128713
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,7,0.30000001192092896,0.2636813440825869,0.17302453384173197
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,8,0.20000000298023224,0.28290289811909614,0.19843792263405513
libero_goal_task03_ep000_seed0_step0050,paraphrase,7,9,0.10000000149011612,0.31117715198137963,0.25430571196397284
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,0,1.0,0.26490716913426254,0.16863189078611057
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,1,0.8999999761581421,0.2719597160920218,0.16822091530017616
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,2,0.800000011920929,0.2809276163431532,0.16802036546014817
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,3,0.699999988079071,0.28893007605767007,0.16692678254995683
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,4,0.6000000238418579,0.2976699511959984,0.16483177527055112
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,5,0.5,0.3073143519554037,0.16579768856777366
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,6,0.4000000059604645,0.31685992327876134,0.16825339191128713
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,7,0.30000001192092896,0.3270304591500713,0.17302453384173197
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,8,0.20000000298023224,0.3408552907205581,0.19843792263405513
libero_goal_task03_ep000_seed0_step0050,paraphrase,11,9,0.10000000149011612,0.3627321650989368,0.25430571196397284
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,0,1.0,0.2732538321444274,0.16863189078611057
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,1,0.8999999761581421,0.2813618073475073,0.16822091530017616
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,2,0.800000011920929,0.29224180429174446,0.16802036546014817
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,3,0.699999988079071,0.30218815206048344,0.16692678254995683
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,4,0.6000000238418579,0.3134192905311731,0.16483177527055112
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,5,0.5,0.32650232856016237,0.16579768856777366
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,6,0.4000000059604645,0.33978541296403203,0.16825339191128713
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,7,0.30000001192092896,0.35418250208459373,0.17302453384173197
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,8,0.20000000298023224,0.37328469471896886,0.19843792263405513
libero_goal_task03_ep000_seed0_step0050,paraphrase,15,9,0.10000000149011612,0.39862515399007803,0.25430571196397284
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,0,1.0,0.09999362997769795,0.19311678463235374
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,1,0.8999999761581421,0.10301995554674044,0.1944248115351423
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,2,0.800000011920929,0.1098419106552071,0.19762304960474636
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,3,0.699999988079071,0.11874048751499064,0.2009562343270949
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,4,0.6000000238418579,0.1311152446975356,0.20340440942206872
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,5,0.5,0.14809920203424154,0.2097353937825853
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,6,0.4000000059604645,0.17057983503507898,0.21905485296142188
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,7,0.30000001192092896,0.20004516953710788,0.2416624193829343
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,8,0.20000000298023224,0.2423324441154082,0.28311914049702464
libero_goal_task03_ep000_seed0_step0050,alternate_goal,3,9,0.10000000149011612,0.3088318338997742,0.3415474719159392
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,0,1.0,0.2949092641409524,0.19311678463235374
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,1,0.8999999761581421,0.30248056019773173,0.1944248115351423
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,2,0.800000011920929,0.31332003433860417,0.19762304960474636
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,3,0.699999988079071,0.32203209333216737,0.2009562343270949
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,4,0.6000000238418579,0.33065307983423103,0.20340440942206872
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,5,0.5,0.3383581677548912,0.2097353937825853
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,6,0.4000000059604645,0.346181378660136,0.21905485296142188
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,7,0.30000001192092896,0.3588369598153458,0.2416624193829343
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,8,0.20000000298023224,0.3822115230624802,0.28311914049702464
libero_goal_task03_ep000_seed0_step0050,alternate_goal,7,9,0.10000000149011612,0.4306793417995329,0.3415474719159392
libero_goal_task03_ep000_seed0_step0050,alternate_goal,11,0,1.0,0.36537216960503605,0.19311678463235374
